lat,lon,genus,species,dbh,year_min,year_max,crown,height,common,location,ref,maintenance,maturity,planted,updated,health,structure,description,family,"ule_min, ule_max",address
-37.82791934,145.0126947,Leptospermum,L. laevigatum,28,,,,3,Coast Tea-tree,,19186,,Mature,,20/09/2016,,,,,"6, 10","0 MADDEN GROVE, BURNLEY 3121"
-37.82783496,145.0079983,Leptospermum,L. laevigatum,29,,,,6,Coast Tea-tree,,19815,,Mature,,3/10/2016,,,,,"1, 5","0 MADDEN GROVE, BURNLEY 3121"
-37.78253971,145.0328214,Ficus,F. carica,10,,,,2,Common Fig,,53,,Semi-mature,,21/06/2016,,,,,"11, 20","6 GIBSON STREET, ALPHINGTON 3078"
-37.784475,145.0145667,Ficus,F. carica,13,,,,4,Common Fig,,7644,,Semi-mature,,16/09/2016,,,,,20,"3 PARK CRESCENT, FAIRFIELD 3078"
-37.78799157,145.0050083,Ficus,F. carica,5,,,,3,Common Fig,,7951,,Young,,20/09/2016,,,,,"6, 10","9 EDMUND STREET, CLIFTON HILL 3068"
-37.78825298,145.0051766,Ficus,F. carica,20,,,,5,Common Fig,,7967,,Mature,,20/09/2016,,,,,20,"2 CLIFTON STREET, CLIFTON HILL 3068"
-37.80871981,145.0059502,Ficus,F. carica,50,,,,2,Common Fig,,15246,,Mature,,18/11/2016,,,,,"1, 5","6 SOUTHAMPTON CRESCENT, ABBOTSFORD 3067"
-37.82907639,145.008921,Ficus,F. carica,4,,,,2,Common Fig,,19407,,Young,,22/09/2016,,,,,20,"160 STAWELL STREET, BURNLEY 3121"
-37.82831781,145.0072689,Ficus,F. carica,6,,,,2,Common Fig,,19950,,Young,,5/10/2016,,,,,20,"395 BURNLEY STREET, BURNLEY 3121"
-37.8283168,145.0072496,Ficus,F. carica,9,,,,2,Common Fig,,19951,,Young,,5/10/2016,,,,,20,"395 BURNLEY STREET, BURNLEY 3121"
-37.82940663,144.9996374,Ficus,F. carica,14,,,,3,Common Fig,,20255,,Young,,17/10/2016,,,,,20,"7 BARKLY AVENUE, RICHMOND 3121"
-37.78117353,144.9669463,Tilia,T. x europaea,40,,,,12,Common Lime,,1577,,Mature,,27/06/2016,,,,,20,"300 PIGDON STREET, PRINCES HILL 3054"
-37.78347017,145.0242264,Pyrus,P. communis,1,,,,1,Common Pear,,845,,Young,,23/06/2016,,,,,20,"24 COATE AVENUE, ALPHINGTON 3078"
-37.78350345,145.0242207,Pyrus,P. communis,1,,,,2,Common Pear,,846,,Young,,23/06/2016,,,,,20,"24 COATE AVENUE, ALPHINGTON 3078"
-37.81536586,145.009498,Gleditsia,G. triacanthos var. inermis 'Elegantissima',28,,,,9,Compact Honey Locust,,6856,,Mature,,17/09/2016,,,,,20,"81 BURNLEY STREET, RICHMOND 3121"
-37.81539387,145.0096702,Gleditsia,G. triacanthos var. inermis 'Elegantissima',26,,,,9,Compact Honey Locust,,6857,,Mature,,17/09/2016,,,,,20,"81 BURNLEY STREET, RICHMOND 3121"
-37.8154069,145.0098363,Gleditsia,G. triacanthos var. inermis 'Elegantissima',24,,,,8,Compact Honey Locust,,6858,,Mature,,17/09/2016,,,,,20,"81 BURNLEY STREET, RICHMOND 3121"
-37.81543495,145.0100775,Gleditsia,G. triacanthos var. inermis 'Elegantissima',17,,,,6,Compact Honey Locust,,6859,,Mature,,17/09/2016,,,,,20,"81 BURNLEY STREET, RICHMOND 3121"
-37.81545305,145.0102334,Gleditsia,G. triacanthos var. inermis 'Elegantissima',24,,,,6,Compact Honey Locust,,6860,,Mature,,17/09/2016,,,,,20,"81 BURNLEY STREET, RICHMOND 3121"
-37.8154764,145.0104038,Gleditsia,G. triacanthos var. inermis 'Elegantissima',28,,,,7,Compact Honey Locust,,6861,,Mature,,17/09/2016,,,,,20,"81 BURNLEY STREET, RICHMOND 3121"
-37.81550515,145.0106587,Gleditsia,G. triacanthos var. inermis 'Elegantissima',31,,,,7,Compact Honey Locust,,6862,,Mature,,17/09/2016,,,,,20,"81 BURNLEY STREET, RICHMOND 3121"
-37.81552641,145.0108444,Gleditsia,G. triacanthos var. inermis 'Elegantissima',32,,,,8,Compact Honey Locust,,6863,,Mature,,17/09/2016,,,,,20,"27 APPLETON STREET, RICHMOND 3121"
-37.81555387,145.0110437,Gleditsia,G. triacanthos var. inermis 'Elegantissima',24,,,,6,Compact Honey Locust,,6864,,Mature,,17/09/2016,,,,,20,"27 APPLETON STREET, RICHMOND 3121"
-37.81556862,145.0111827,Gleditsia,G. triacanthos var. inermis 'Elegantissima',24,,,,7,Compact Honey Locust,,6865,,Mature,,17/09/2016,,,,,20,"27 APPLETON STREET, RICHMOND 3121"
-37.81558534,145.0113412,Gleditsia,G. triacanthos var. inermis 'Elegantissima',28,,,,7,Compact Honey Locust,,6866,,Mature,,17/09/2016,,,,,20,"27 APPLETON STREET, RICHMOND 3121"
-37.81510707,145.0126734,Gleditsia,G. triacanthos var. inermis 'Elegantissima',26,,,,8,Compact Honey Locust,,6999,,Mature,,17/09/2016,,,,,20,"4 RIVER STREET, RICHMOND 3121"
-37.81500196,145.0127325,Gleditsia,G. triacanthos var. inermis 'Elegantissima',28,,,,8,Compact Honey Locust,,7000,,Mature,,17/09/2016,,,,,20,"4 RIVER STREET, RICHMOND 3121"
-37.82373123,144.9993441,Gleditsia,G. triacanthos var. inermis 'Elegantissima',29,,,,9,Compact Honey Locust,,17636,,Mature,,17/11/2016,,,,,"11, 20","6 MCGRATH COURT, RICHMOND 3121"
-37.82372182,144.9994261,Gleditsia,G. triacanthos var. inermis 'Elegantissima',29,,,,9,Compact Honey Locust,,17637,,Mature,,17/11/2016,,,,,"11, 20","8 MCGRATH COURT, RICHMOND 3121"
-37.82498175,145.0025848,Gleditsia,G. triacanthos var. inermis 'Elegantissima',26,,,,6,Compact Honey Locust,,17828,,Mature,,17/11/2016,,,,,"11, 20","191 COPPIN STREET, RICHMOND 3121"
-37.82411216,145.0026758,Gleditsia,G. triacanthos var. inermis 'Elegantissima',23,,,,6,Compact Honey Locust,,17838,,Mature,,17/11/2016,,,,,"11, 20","180 COPPIN STREET, RICHMOND 3121"
-37.82406514,145.0026856,Gleditsia,G. triacanthos var. inermis 'Elegantissima',28,,,,7,Compact Honey Locust,,17839,,Mature,,17/11/2016,,,,,"11, 20","178 COPPIN STREET, RICHMOND 3121"
-37.82397892,145.0015048,Gleditsia,G. triacanthos var. inermis 'Elegantissima',26,,,,6,Compact Honey Locust,,17846,,Mature,,17/11/2016,,,,,"11, 20","145 MARY STREET, RICHMOND 3121"
-37.82393796,145.0015139,Gleditsia,G. triacanthos var. inermis 'Elegantissima',26,,,,8,Compact Honey Locust,,17847,,Mature,,17/11/2016,,,,,20,"143 MARY STREET, RICHMOND 3121"
-37.78306726,144.9821837,Gleditsia,G. tricanthos var. inermis 'Continental',18,,,,10,Continental Honey Locust,,2920,,Mature,,8/11/2016,,,,,"11, 20","99 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78304795,144.9820409,Gleditsia,G. tricanthos var. inermis 'Continental',20,,,,8,Continental Honey Locust,,2921,,Mature,,8/11/2016,,,,,"11, 20","97 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78303322,144.9819118,Gleditsia,G. tricanthos var. inermis 'Continental',18,,,,7,Continental Honey Locust,,2922,,Mature,,8/11/2016,,,,,"11, 20","93 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.7830188,144.9817784,Gleditsia,G. tricanthos var. inermis 'Continental',26,,,,9,Continental Honey Locust,,2923,,Mature,,8/11/2016,,,,,"11, 20","89 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78300778,144.981657,Gleditsia,G. tricanthos var. inermis 'Continental',31,,,,12,Continental Honey Locust,,2924,,Mature,,8/11/2016,,,,,"11, 20","85 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78297978,144.9812386,Gleditsia,G. tricanthos var. inermis 'Continental',3,,,,2,Continental Honey Locust,,2957,,Young,,8/11/2016,,,,,"11, 20","79 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78289865,144.9806786,Gleditsia,G. tricanthos var. inermis 'Continental',18,,,,8,Continental Honey Locust,,2958,,Mature,,8/11/2016,,,,,"11, 20","63 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78287396,144.9804369,Gleditsia,G. tricanthos var. inermis 'Continental',40,,,,11,Continental Honey Locust,,2959,,Mature,,8/11/2016,,,,,"11, 20","418 RAE STREET, FITZROY NORTH 3068"
-37.78261252,144.9779972,Gleditsia,G. tricanthos var. inermis 'Continental',20,,,,9,Continental Honey Locust,,3030,,Mature,,8/11/2016,,,,,"11, 20","720 NICHOLSON STREET, FITZROY NORTH 3068"
-37.78267218,144.9783106,Gleditsia,G. tricanthos var. inermis 'Continental',15,,,,6,Continental Honey Locust,,3031,,Mature,,8/11/2016,,,,,"11, 20","9 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.7826514,144.9784025,Gleditsia,G. tricanthos var. inermis 'Continental',12,,,,4,Continental Honey Locust,,3032,,Semi-mature,,8/11/2016,,,,,"11, 20","9 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.7826643,144.9785135,Gleditsia,G. tricanthos var. inermis 'Continental',11,,,,4,Continental Honey Locust,,3033,,Semi-mature,,8/11/2016,,,,,"11, 20","9 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78268037,144.9786686,Gleditsia,G. tricanthos var. inermis 'Continental',15,,,,7,Continental Honey Locust,,3034,,Mature,,8/11/2016,,,,,"11, 20","9 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78269996,144.9788662,Gleditsia,G. tricanthos var. inermis 'Continental',20,,,,8,Continental Honey Locust,,3035,,Mature,,8/11/2016,,,,,"11, 20","9 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78271417,144.9789649,Gleditsia,G. tricanthos var. inermis 'Continental',13,,,,5,Continental Honey Locust,,3036,,Mature,,8/11/2016,,,,,"11, 20","9 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78273442,144.9791029,Gleditsia,G. tricanthos var. inermis 'Continental',24,,,,9,Continental Honey Locust,,3037,,Mature,,8/11/2016,,,,,"11, 20","9 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78279568,144.9797295,Gleditsia,G. tricanthos var. inermis 'Continental',25,,,,9,Continental Honey Locust,,3038,,Mature,,8/11/2016,,,,,"11, 20","405 RAE STREET, FITZROY NORTH 3068"
-37.78280972,144.9798181,Gleditsia,G. tricanthos var. inermis 'Continental',23,,,,10,Continental Honey Locust,,3039,,Mature,,8/11/2016,,,,,"11, 20","405 RAE STREET, FITZROY NORTH 3068"
-37.78282006,144.9799206,Gleditsia,G. tricanthos var. inermis 'Continental',18,,,,8,Continental Honey Locust,,3040,,Mature,,8/11/2016,,,,,"11, 20","405 RAE STREET, FITZROY NORTH 3068"
-37.78283437,144.980025,Gleditsia,G. tricanthos var. inermis 'Continental',26,,,,11,Continental Honey Locust,,3041,,Mature,,8/11/2016,,,,,"11, 20","405 RAE STREET, FITZROY NORTH 3068"
-37.78296383,144.9799582,Gleditsia,G. tricanthos var. inermis 'Continental',25,,,,8,Continental Honey Locust,,3042,,Mature,,9/11/2016,,,,,"11, 20","399 RAE STREET, FITZROY NORTH 3068"
-37.78295317,144.9798583,Gleditsia,G. tricanthos var. inermis 'Continental',4,,,,4,Continental Honey Locust,,3043,,Semi-mature,,9/11/2016,,,,,"11, 20","399 RAE STREET, FITZROY NORTH 3068"
-37.78293935,144.9797302,Gleditsia,G. tricanthos var. inermis 'Continental',28,,,,8,Continental Honey Locust,,3044,,Mature,,9/11/2016,,,,,"11, 20","46 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78293054,144.9796331,Gleditsia,G. tricanthos var. inermis 'Continental',24,,,,8,Continental Honey Locust,,3045,,Mature,,9/11/2016,,,,,"11, 20","44 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78286502,144.9791067,Gleditsia,G. tricanthos var. inermis 'Continental',15,,,,7,Continental Honey Locust,,3046,,Mature,,9/11/2016,,,,,"11, 20","34 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78285214,144.9789257,Gleditsia,G. tricanthos var. inermis 'Continental',21,,,,11,Continental Honey Locust,,3047,,Mature,,9/11/2016,,,,,"11, 20","30 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78283695,144.9788225,Gleditsia,G. tricanthos var. inermis 'Continental',6,,,,3,Continental Honey Locust,,3048,,Semi-mature,,9/11/2016,,,,,"11, 20","26 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78282593,144.9786839,Gleditsia,G. tricanthos var. inermis 'Continental',11,,,,5,Continental Honey Locust,,3049,,Semi-mature,,9/11/2016,,,,,"11, 20","22 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78281578,144.9786132,Gleditsia,G. tricanthos var. inermis 'Continental',26,,,,10,Continental Honey Locust,,3050,,Mature,,9/11/2016,,,,,"11, 20","12 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78280165,144.9784671,Gleditsia,G. tricanthos var. inermis 'Continental',30,,,,11,Continental Honey Locust,,3051,,Mature,,9/11/2016,,,,,"11, 20","10 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78278545,144.9783356,Gleditsia,G. tricanthos var. inermis 'Continental',21,,,,9,Continental Honey Locust,,3052,,Mature,,9/11/2016,,,,,"11, 20","6 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78277806,144.9782693,Gleditsia,G. tricanthos var. inermis 'Continental',21,,,,12,Continental Honey Locust,,3053,,Mature,,9/11/2016,,,,,"11, 20","4 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.7827392,144.9779984,Gleditsia,G. tricanthos var. inermis 'Continental',6,,,,2,Continental Honey Locust,,3054,,Semi-mature,,9/11/2016,,,,,20,"708 NICHOLSON STREET, FITZROY NORTH 3068"
-37.78318874,144.982062,Gleditsia,G. tricanthos var. inermis 'Continental',11,,,,7,Continental Honey Locust,,3267,,Mature,,9/11/2016,,,,,20,"96 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78317896,144.9819609,Gleditsia,G. tricanthos var. inermis 'Continental',26,,,,8,Continental Honey Locust,,3268,,Mature,,9/11/2016,,,,,20,"94 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78315706,144.9818308,Gleditsia,G. tricanthos var. inermis 'Continental',19,,,,7,Continental Honey Locust,,3269,,Mature,,9/11/2016,,,,,20,"90 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78314864,144.9817108,Gleditsia,G. tricanthos var. inermis 'Continental',20,,,,7,Continental Honey Locust,,3270,,Mature,,9/11/2016,,,,,20,"82 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.7831227,144.9816056,Gleditsia,G. tricanthos var. inermis 'Continental',18,,,,8,Continental Honey Locust,,3271,,Mature,,9/11/2016,,,,,20,"80 SCOTCHMER STREET, FITZROY NORTH 3068"
-37.78326629,145.0327353,Acacia,A. baileyana,4,,,,3,Cootamundra Wattle,,48,,Young,,21/06/2016,,,,,"6, 10","26 YARRALEA STREET, ALPHINGTON 3078"
-37.78571146,144.985119,Acacia,A. baileyana,40,,,,11,Cootamundra Wattle,,4100,,Mature,,14/11/2016,,,,,20,"15 ALFRED CRESCENT, FITZROY NORTH 3068"
-37.79517988,144.999168,Acacia,A. baileyana,18,,,,5,Cootamundra Wattle,,9173,,Mature,,28/09/2016,,,,,"1, 5","260 ALEXANDRA PARADE, CLIFTON HILL 3068"
-37.79517084,144.9990302,Acacia,A. baileyana,28,,,,6,Cootamundra Wattle,,9175,,Mature,,28/09/2016,,,,,"6, 10","254 ALEXANDRA PARADE, CLIFTON HILL 3068"
-37.80011629,144.99241,Acacia,A. baileyana,2,,,,2,Cootamundra Wattle,,13126,,Young,,18/11/2016,,,,,20,"60 SYDNEY STREET, COLLINGWOOD 3066"
-37.80881443,144.9856039,Acacia,A. baileyana,30,,,,10,Cootamundra Wattle,,13507,,Mature,,23/11/2016,,,,,"11, 20","71 VICTORIA PARADE, COLLINGWOOD 3066"
-37.78255664,145.0318698,Eucalyptus,E. torquata,12,,,,3,Coral Gum,,451,,Semi-mature,,22/06/2016,,,,,0,"45 YARRALEA STREET, ALPHINGTON 3078"
-37.78579906,144.9917599,Eucalyptus,E. torquata,24,,,,6,Coral Gum,,6797,,Mature,,17/09/2016,,,,,"11, 20","29 RUSHALL CRESCENT, FITZROY NORTH 3068"
-37.80087679,144.9952785,Eucalyptus,E. torquata,3,,,,2,Coral Gum,,13962,,Young,,14/11/2016,,,,,"1, 5","57 STAFFORD STREET, ABBOTSFORD 3067"
-37.8002433,144.995373,Eucalyptus,E. torquata,3,,,,2,Coral Gum,,13996,,Young,,14/11/2016,,,,,20,"269 JOHNSTON STREET, ABBOTSFORD 3067"
-37.80218634,144.995091,Eucalyptus,E. torquata,3,,,,3,Coral Gum,,14339,,Young,,15/11/2016,,,,,0,"41 YARRA STREET, ABBOTSFORD 3067"
-37.83008086,145.0107134,Eucalyptus,E. torquata,6,,,,2,Coral Gum,,19535,,Young,,22/09/2016,,,,,20,"51 GIBDON STREET, BURNLEY 3121"
-37.83021803,145.0108272,Eucalyptus,E. torquata,10,,,,4,Coral Gum,,19537,,Young,,22/09/2016,,,,,20,"51 GIBDON STREET, BURNLEY 3121"
-37.83019845,145.0109221,Eucalyptus,E. torquata,5,,,,2,Coral Gum,,19538,,Young,,22/09/2016,,,,,20,"51 GIBDON STREET, BURNLEY 3121"
-37.83018401,145.0109866,Eucalyptus,E. torquata,6,,,,2,Coral Gum,,19539,,Young,,22/09/2016,,,,,20,"51 GIBDON STREET, BURNLEY 3121"
-37.83016951,145.0110475,Eucalyptus,E. torquata,2,,,,2,Coral Gum,,19540,,Young,,22/09/2016,,,,,20,"51 GIBDON STREET, BURNLEY 3121"
-37.83013501,145.0112094,Eucalyptus,E. torquata,5,,,,2,Coral Gum,,19544,,Young,,22/09/2016,,,,,20,"51 GIBDON STREET, BURNLEY 3121"
-37.82654412,145.0173926,Quercus,Q. suber,29,,,,7,Cork Oak,,19086,,Semi-mature,,19/09/2016,,,,,20,"0 SWAN STREET, BURNLEY 3121"
-37.81199176,145.0062192,Cotoneaster,C. glaucophyllus var. serotinus,2,,,,2,Cotoneaster,,7372,,Young,,18/09/2016,,,,,"11, 20","12 BENNETT STREET, RICHMOND 3121"
-37.78911002,144.9985512,Cotoneaster,C. glaucophyllus var. serotinus,5,,,,3,Cotoneaster,,8240,,Young,,20/09/2016,,,,,"11, 20","7 ABBOTT GROVE, CLIFTON HILL 3068"
-37.83057771,145.0074062,Cotoneaster,C. glaucophyllus var. serotinus,3,,,,2,Cotoneaster,,19651,,Young,,23/09/2016,,,,,"11, 20","0 GIBDON STREET, BURNLEY 3121"
-37.83058557,145.0074046,Cotoneaster,C. glaucophyllus var. serotinus,3,,,,2,Cotoneaster,,19652,,Young,,23/09/2016,,,,,"11, 20","0 GIBDON STREET, BURNLEY 3121"
-37.83057632,145.0073552,Cotoneaster,C. glaucophyllus var. serotinus,1,,,,2,Cotoneaster,,19655,,Young,,23/09/2016,,,,,"11, 20","0 GIBDON STREET, BURNLEY 3121"
-37.83053399,145.0070085,Cotoneaster,C. glaucophyllus var. serotinus,6,,,,2,Cotoneaster,,19679,,Young,,23/09/2016,,,,,"11, 20","0 GIBDON STREET, BURNLEY 3121"
-37.82907914,145.006801,Cotoneaster,C. glaucophyllus var. serotinus,1,,,,1,Cotoneaster,,19734,,Young,,3/10/2016,,,,,20,"431 BURNLEY STREET, BURNLEY 3121"
-37.78987284,144.9904315,Malus,M. spectabilis,5,,,,3,Crab Apple,,9436,,Semi-mature,,28/09/2016,,,,,20,"88 HODGKINSON STREET, CLIFTON HILL 3068"
-37.78997818,144.9901746,Malus,M. spectabilis,3,,,,3,Crab Apple,,9438,,Young,,28/09/2016,,,,,20,"80 HODGKINSON STREET, CLIFTON HILL 3068"
-37.79009171,144.989895,Malus,M. spectabilis,4,,,,3,Crab Apple,,9440,,Semi-mature,,28/09/2016,,,,,20,"72 HODGKINSON STREET, CLIFTON HILL 3068"
-37.79018505,144.9896769,Malus,M. spectabilis,8,,,,3,Crab Apple,,9442,,Semi-mature,,28/09/2016,,,,,20,"64 HODGKINSON STREET, CLIFTON HILL 3068"
-37.79044726,144.98943,Malus,M. spectabilis,8,,,,3,Crab Apple,,9452,,Semi-mature,,28/09/2016,,,,,20,"2 PAGE STREET, CLIFTON HILL 3068"
-37.79041583,144.9895055,Malus,M. spectabilis,8,,,,3,Crab Apple,,9453,,Semi-mature,,28/09/2016,,,,,20,"71 HODGKINSON STREET, CLIFTON HILL 3068"
-37.79033957,144.9896687,Malus,M. spectabilis,5,,,,4,Crab Apple,,9455,,Semi-mature,,28/09/2016,,,,,20,"75 HODGKINSON STREET, CLIFTON HILL 3068"
-37.79024503,144.989912,Malus,M. spectabilis,3,,,,2,Crab Apple,,9457,,Young,,28/09/2016,,,,,20,"79 HODGKINSON STREET, CLIFTON HILL 3068"
-37.80019248,144.9772827,Malus,M. spectabilis,7,,,,4,Crab Apple,,10518,,Semi-mature,,18/10/2016,,,,,"11, 20","71 BELL STREET, FITZROY 3065"
-37.80214285,144.9765735,Malus,M. spectabilis,2,,,,3,Crab Apple,,10624,,Young,,18/10/2016,,,,,"11, 20","65 KING WILLIAM STREET, FITZROY 3065"
-37.80219713,144.9769198,Malus,M. spectabilis,11,,,,5,Crab Apple,,10626,,Mature,,18/10/2016,,,,,20,"73 KING WILLIAM STREET, FITZROY 3065"
-37.80220838,144.9770404,Malus,M. spectabilis,8,,,,5,Crab Apple,,10627,,Mature,,18/10/2016,,,,,20,"77 KING WILLIAM STREET, FITZROY 3065"
-37.80222088,144.9771671,Malus,M. spectabilis,7,,,,4,Crab Apple,,10628,,Semi-mature,,18/10/2016,,,,,20,"0 KING WILLIAM STREET, FITZROY 3065"
-37.80223567,144.9773033,Malus,M. spectabilis,11,,,,6,Crab Apple,,10629,,Mature,,18/10/2016,,,,,20,"81 KING WILLIAM STREET, FITZROY 3065"
-37.80225286,144.9774442,Malus,M. spectabilis,3,,,,1,Crab Apple,,10631,,Young,,18/10/2016,,,,,0,"175 BRUNSWICK STREET, FITZROY 3065"
-37.79661765,144.9904418,Malus,M. spectabilis,5,,,,3,Crab Apple,,12787,,Semi-mature,,16/11/2016,,,,,"11, 20","0 HOTHAM STREET, COLLINGWOOD 3066"
-37.79631095,144.9904784,Malus,M. spectabilis,7,,,,3,Crab Apple,,12789,,Semi-mature,,16/11/2016,,,,,"11, 20","0 HOTHAM STREET, COLLINGWOOD 3066"
-37.79569715,144.9905972,Malus,M. spectabilis,6,,,,3,Crab Apple,,12792,,Semi-mature,,16/11/2016,,,,,"11, 20","24 BALLARAT STREET, COLLINGWOOD 3066"
-37.7952866,144.9906618,Malus,M. spectabilis,6,,,,3,Crab Apple,,12794,,Semi-mature,,16/11/2016,,,,,"11, 20","38 BALLARAT STREET, COLLINGWOOD 3066"
-37.79504579,144.9905933,Malus,M. spectabilis,6,,,,3,Crab Apple,,12817,,Semi-mature,,16/11/2016,,,,,"11, 20","41 BALLARAT STREET, COLLINGWOOD 3066"
-37.79589438,144.9904263,Malus,M. spectabilis,5,,,,3,Crab Apple,,12824,,Semi-mature,,16/11/2016,,,,,"11, 20","17 BALLARAT STREET, COLLINGWOOD 3066"
-37.79623268,144.9903681,Malus,M. spectabilis,3,,,,3,Crab Apple,,12826,,Young,,16/11/2016,,,,,20,"5 BALLARAT STREET, COLLINGWOOD 3066"
-37.79649574,144.9903362,Malus,M. spectabilis,3,,,,3,Crab Apple,,12828,,Young,,16/11/2016,,,,,20,"1 BALLARAT STREET, COLLINGWOOD 3066"
-37.80263557,145.0010388,Malus,M. spectabilis,5,,,,3,Crab Apple,,14194,,Semi-mature,,15/11/2016,,,,,"11, 20","8 PATERSON STREET, ABBOTSFORD 3067"
-37.80267305,145.0007669,Malus,M. spectabilis,6,,,,4,Crab Apple,,14195,,Semi-mature,,15/11/2016,,,,,"11, 20","151 YARRA STREET, ABBOTSFORD 3067"
-37.80266178,145.0006719,Malus,M. spectabilis,3,,,,3,Crab Apple,,14196,,Young,,15/11/2016,,,,,"11, 20","147 YARRA STREET, ABBOTSFORD 3067"
-37.802636,145.0003839,Malus,M. spectabilis,1,,,,2,Crab Apple,,14197,,Young,,15/11/2016,,,,,0,"139 YARRA STREET, ABBOTSFORD 3067"
-37.80261888,145.0001807,Malus,M. spectabilis,5,,,,3,Crab Apple,,14198,,Semi-mature,,15/11/2016,,,,,20,"135 YARRA STREET, ABBOTSFORD 3067"
-37.80260029,145.0000336,Malus,M. spectabilis,10,,,,4,Crab Apple,,14199,,Semi-mature,,15/11/2016,,,,,20,"131 YARRA STREET, ABBOTSFORD 3067"
-37.80258434,144.9998489,Malus,M. spectabilis,5,,,,3,Crab Apple,,14200,,Semi-mature,,15/11/2016,,,,,20,"121 YARRA STREET, ABBOTSFORD 3067"
-37.80254974,144.9994829,Malus,M. spectabilis,4,,,,3,Crab Apple,,14202,,Semi-mature,,15/11/2016,,,,,20,"50 MARINE PARADE, ABBOTSFORD 3067"
-37.8025321,144.9993391,Malus,M. spectabilis,8,,,,4,Crab Apple,,14203,,Semi-mature,,15/11/2016,,,,,20,"119 YARRA STREET, ABBOTSFORD 3067"
-37.80252382,144.9992151,Malus,M. spectabilis,8,,,,4,Crab Apple,,14204,,Semi-mature,,15/11/2016,,,,,20,"113 YARRA STREET, ABBOTSFORD 3067"
-37.80250796,144.9990713,Malus,M. spectabilis,1,,,,2,Crab Apple,,14205,,Young,,15/11/2016,,,,,20,"109 YARRA STREET, ABBOTSFORD 3067"
-37.80249458,144.998968,Malus,M. spectabilis,3,,,,3,Crab Apple,,14206,,Young,,15/11/2016,,,,,20,"101 YARRA STREET, ABBOTSFORD 3067"
-37.80248554,144.9988496,Malus,M. spectabilis,6,,,,3,Crab Apple,,14207,,Semi-mature,,15/11/2016,,,,,20,"99 YARRA STREET, ABBOTSFORD 3067"
-37.80247323,144.9987564,Malus,M. spectabilis,4,,,,3,Crab Apple,,14208,,Semi-mature,,15/11/2016,,,,,20,"97 YARRA STREET, ABBOTSFORD 3067"
-37.80246263,144.9986212,Malus,M. spectabilis,4,,,,2,Crab Apple,,14209,,Semi-mature,,15/11/2016,,,,,20,"93 YARRA STREET, ABBOTSFORD 3067"
-37.80244521,144.998438,Malus,M. spectabilis,4,,,,3,Crab Apple,,14210,,Semi-mature,,15/11/2016,,,,,"11, 20","85 YARRA STREET, ABBOTSFORD 3067"
-37.80242872,144.9982789,Malus,M. spectabilis,3,,,,2,Crab Apple,,14211,,Young,,15/11/2016,,,,,20,"85 YARRA STREET, ABBOTSFORD 3067"
-37.80239468,144.9979331,Malus,M. spectabilis,12,,,,4,Crab Apple,,14212,,Mature,,15/11/2016,,,,,"11, 20","7 HUNTER STREET, ABBOTSFORD 3067"
-37.80237288,144.9977026,Malus,M. spectabilis,5,,,,4,Crab Apple,,14213,,Semi-mature,,15/11/2016,,,,,"11, 20","83 YARRA STREET, ABBOTSFORD 3067"
-37.80231271,144.9977207,Malus,M. spectabilis,5,,,,4,Crab Apple,,14216,,Semi-mature,,15/11/2016,,,,,20,"196 NICHOLSON STREET, ABBOTSFORD 3067"
-37.80233689,144.997986,Malus,M. spectabilis,6,,,,4,Crab Apple,,14217,,Semi-mature,,15/11/2016,,,,,"1, 5","9 HUNTER STREET, ABBOTSFORD 3067"
-37.80236274,144.9982804,Malus,M. spectabilis,3,,,,2,Crab Apple,,14218,,Young,,15/11/2016,,,,,20,"100 YARRA STREET, ABBOTSFORD 3067"
